bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,image_url
208,A Shadow in Summer (Long Price Quartet  #1),Daniel Abraham,3.6,765313405,9.78E+12,eng,331,9852,633,3/7/2006,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442890371l/208._SY475_.jpg
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford/James Lee Burke,3.9,1400032490,9.78E+12,eng,244,821,78,8/10/2004,Vintage Crime/Black Lizard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386745601l/213.jpg
214,Sideswipe: A Hoke Moseley Novel,Charles Willeford/Lawrence Block,4.05,1400032482,9.78E+12,eng,215,731,72,3/8/2005,Vintage Crime/Black Lizard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320475981l/214.jpg
216,Miami Blues (Hoke Moseley #1),Charles Willeford/Elmore Leonard,3.94,1400032466,9.78E+12,eng,191,2897,178,8/10/2004,Vintage Crime/Black Lizard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390275380l/216.jpg
230,The Burnt Orange Heresy (Vintage Crime/Black Lizard),Charles Willeford,3.89,679732527,9.78E+12,eng,144,98,11,10/3/1990,Vintage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582512917l/230.jpg
231,I am Charlotte Simmons,Tom Wolfe,3.42,312424442,9.78E+12,eng,738,20888,1688,8/30/2005,Picador USA,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442453877l/231._SY475_.jpg
237,Poetry for Young People: Edward Lear,Edward Lear/Laura Huliska-Beith/Edward Mendelson,3.91,806930772,9.78E+12,eng,48,66,19,10/1/2001,Sterling,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328854449l/237.jpg
244,The Puffin Book of Nonsense Verse,Quentin Blake,4.02,140366601,9.78E+12,eng,287,81,6,10/3/1996,Puffin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356458077l/244.jpg
245,Henry Miller on Writing,Henry Miller/Thomas H. Moore,4.22,811201120,9.78E+12,eng,217,981,52,2/1/1964,New Directions Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389845333l/245.jpg
247,Quiet Days in Clichy,Henry Miller,3.69,080213016X,9.78E+12,eng,154,3381,141,1/13/1994,Grove Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281421851l/247.jpg
249,Tropic of Cancer,Henry Miller/Jiří Níl,3.68,802131786,9.78E+12,eng,318,53206,2376,1/6/1994,Grove Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655123174l/249.jpg
250,Tropic of Capricorn,Henry Miller,3.78,802151825,9.78E+12,eng,348,14872,459,1/13/1994,Grove Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521304861l/250.jpg
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,4.1,802151787,9.78E+12,eng,316,3261,58,1/13/1994,Grove Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389324955l/251.jpg
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,802151809,9.78E+12,eng,506,7805,251,1/12/1994,Grove Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281419601l/252.jpg
253,The Air-Conditioned Nightmare,Henry Miller,3.83,811201066,9.78E+12,eng,292,2699,142,1/17/1970,New Directions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347469025l/253.jpg
264,The Portrait of a Lady,Henry James/Patricia Crick,3.78,141439637,9.78E+12,eng,797,61640,1951,9/30/2003,Penguin Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502148606l/264._SY475_.jpg
269,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,3.78,1593080964,9.78E+12,eng,635,392,41,1/16/2004,Barnes  Noble Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388643065l/269.jpg
277,Writing,Marguerite Duras,3.75,1571290532,9.78E+12,eng,91,778,44,5/6/1999,Brookline Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922959l/277.jpg
278,The War,Marguerite Duras/Barbara Bray,3.85,1565842219,9.78E+12,eng,192,963,65,8/1/1994,The New Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427838342l/278.jpg
280,The Ravishing of Lol Stein,Marguerite Duras/Richard Seever,3.66,394743040,9.78E+12,en-US,181,2057,128,3/12/1986,Pantheon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590157078l/280.jpg
285,Love Letters,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,3.68,1851681825,9.78E+12,eng,178,203,8,7/1/1999,One World (UK),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388427800l/285.jpg
288,Kahlil Gibran: His Life and World,Jean Gibran/جبران خليل جبران/Kahlil Gibran,4.21,156656249X,9.78E+12,eng,464,35,2,4/1/1998,Interlink Publishing Group,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347738099l/288.jpg
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran/John Walbridge/Robin Waterfield,4.19,014019553X,9.78E+12,eng,102,328,16,1/1/1998,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388427804l/289.jpg
290,Jesus the Son of Man,Kahlil Gibran/جبران خليل جبران,3.98,394431243,9.78E+12,eng,216,1308,82,2/21/1995,Knopf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374680606l/290.jpg
291,The Broken Wings,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,3.92,806501901,9.78E+12,eng,132,6432,517,3/3/2003,Citadel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347637124l/291.jpg
292,Sand and Foam,Kahlil Gibran/جبران خليل جبران,4.08,067943920X,9.78E+12,eng,100,3015,217,6/14/2011,Knopf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156887953l/292._SX318_.jpg
295,Treasure Island,Robert Louis Stevenson,3.83,753453800,9.78E+12,eng,311,318753,6734,9/15/2001,Kingfisher,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485248909l/295.jpg
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,3.83,1402714572,9.78E+12,en-US,213,420,42,10/1/2004,Sterling Children's Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386912727l/296.jpg
297,Treasure Island,Robert Louis Stevenson,3.83,1416500294,9.78E+12,eng,245,5967,276,6/1/2005,Simon & Schuster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925392l/297.jpg
298,Treasure Island,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,3.83,689854684,9.78E+12,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348232028l/298.jpg
299,Treasure Island,Robert Louis Stevenson/Milo Winter,3.83,517221144,9.78E+12,en-US,272,56,4,9/3/2002,Gramercy Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920872l/299.jpg
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.05,1577658051,9.78E+12,eng,232,91,16,1/31/2006,Abdo Publishing Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156894954l/302._SX318_.jpg
313,100 Years of Lynchings,Ralph Ginzburg,4.61,933121180,9.78E+12,eng,270,88,4,11/22/1996,Black Classic Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388258211l/313.jpg
324,Cien años de soledad,Gabriel García Márquez,4.07,785950109,9.78E+12,spa,448,63,7,1/1/1990,French & European,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327652673l/324.jpg
330,On Beyond Zebra!,Dr. Seuss,4.04,394800842,9.78E+12,eng,64,2815,164,9/12/1955,Random House Books for Young Readers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617031558l/330._SX318_.jpg
332,The Wedding Clause,Debbie Raleigh,3.6,821778250,9.78E+12,eng,256,95,13,6/7/2005,Zebra,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388444374l/332.jpg
333,The Zebra Wall,Kevin Henkes,3.44,60733039,9.78E+12,eng,147,217,24,2/15/2005,Greenwillow Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347838204l/333.jpg
337,El perfume: Historia de un asesino,Patrick Süskind,4.02,8432216062,9.79E+12,spa,239,4136,255,6/1/2002,Booket,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386798253l/337.jpg
348,The Door Into Summer,Robert A. Heinlein,4.01,345413997,9.78E+12,eng,304,17232,649,6/17/1997,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342241886l/348.jpg
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,441788386,9.78E+12,eng,528,251872,6241,10/1/1991,Ace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156897088l/350._SY475_.jpg
354,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,441748600,9.78E+12,en-US,434,10293,193,6/1/1988,Ace Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629411445l/354._SY475_.jpg
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,345316509,9.78E+12,en-US,439,15970,438,10/12/1985,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438043968l/355._SY475_.jpg
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,3.97,765314932,9.78E+12,eng,256,6898,200,8/8/2006,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312056144l/356.jpg
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,671742515,9.78E+12,en-US,307,67803,1401,2/15/1991,Pocket Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388257271l/357.jpg
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,3.93,345455290,9.78E+12,eng,298,22091,746,4/26/2005,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388273676l/359.jpg
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,4.14,345476514,9.78E+12,eng,368,2623,49,12/27/2005,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348546806l/362.jpg
367,Douglas Adams's Starship Titanic,Terry Jones,3.6,345368436,9.78E+12,eng,256,885,84,10/27/1998,Ballantine Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388789948l/367.jpg
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Douglas Adams/Christopher Cerf,3.93,1417622857,9.78E+12,eng,336,5,0,7/1/2003,Turtleback Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266447845l/377.jpg
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus/Norton Juster,4.13,573650969,9.78E+12,eng,72,100,13,1/12/2011,Samuel French  Inc.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328038182l/382.jpg
385,On Bullshit,Harry G. Frankfurt,3.57,691122946,9.78E+12,eng,67,9358,995,1/30/2005,Princeton University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393606915l/385.jpg
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,393329402,9.78E+12,eng,347,9318,907,9/12/2005,W. W. Norton & Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388177754l/386.jpg
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,671867423,9.78E+12,en-US,317,120,15,6/12/1993,Simon & Schuster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388372795l/394.jpg
397,The Gettysburg Address,Abraham Lincoln/Michael McCurdy,4.53,395883970,9.78E+12,eng,32,5239,76,2/2/1998,HMH Books for Young Readers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661021504l/397._SX318_.jpg
399,Underworld,Don DeLillo,3.92,684848155,9.78E+12,eng,827,1505,175,7/9/1998,Scribner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524162689l/399._SY475_.jpg
400,Libra,Don DeLillo,3.99,140156046,9.78E+12,eng,480,11857,564,5/1/1991,Penguin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327935630l/400.jpg
403,Americana,Don DeLillo,3.43,140119485,9.78E+12,eng,377,393,55,7/6/1989,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309210688l/403.jpg
404,Running Dog,Don DeLillo,3.43,679722947,9.78E+12,eng,256,1356,72,7/17/1989,Vintage Contemporaries,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403035978l/404.jpg
406,Cosmopolis,Don DeLillo,3.22,743244257,9.78E+12,eng,224,460,41,4/6/2004,Scribner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347556868l/406.jpg
407,Great Jones Street,Don DeLillo,3.48,140179178,9.78E+12,eng,272,2492,145,1/1/1994,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388192496l/407.jpg
408,The Names,Don DeLillo,3.64,679722955,9.78E+12,eng,339,3100,212,7/17/1989,Vintage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377315905l/408.jpg
409,Against the Day,Thomas Pynchon,4.13,159420120X,9.78E+12,eng,1085,5296,587,11/21/2006,Penguin Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276429450l/409.jpg
410,V.,Thomas Pynchon,3.96,60930217,9.78E+12,eng,547,1415,177,7/5/2005,Harper Perennial Modern Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657594519l/410._SY475_.jpg
411,The Crying of Lot 49,Thomas Pynchon,3.69,60931671,9.78E+12,eng,152,2161,230,4/1/1999,Harper Perennial,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298411431l/411.jpg
412,Gravity's Rainbow,Thomas Pynchon,4.01,140283382,9.78E+12,eng,784,762,213,1/1/2000,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921307l/412.jpg
413,Mason & Dixon,Thomas Pynchon/Christophe Claro/Brice Matthieussent,4.07,312423209,9.78E+12,eng,773,8086,602,1/3/2004,Picador USA,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657594655l/413._SY475_.jpg
414,Vineland,Thomas Pynchon,3.69,141180633,9.78E+12,en-US,385,702,69,9/1/1997,Penguin Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657594734l/414._SY475_.jpg
415,Gravity's Rainbow,Thomas Pynchon,4.01,143039946,9.78E+12,eng,776,29764,2164,10/31/2006,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1657594227l/415._SY475_.jpg
416,Slow Learner: Early Stories,Thomas Pynchon,3.5,316724432,9.78E+12,eng,193,334,34,4/30/1985,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922904l/416.jpg
418,Been Down So Long It Looks Like Up To Me,Richard Fariña/Thomas Pynchon,3.8,140189300,9.78E+12,eng,352,2473,220,8/29/1996,Penguin Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1279834010l/418.jpg
420,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9.78E+12,en-US,227,2656,336,10/4/2005,Knopf Publishing Group,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441053276l/420._SY475_.jpg
421,The White Album,Joan Didion,4.17,374522219,9.78E+12,eng,222,11889,738,10/1/1990,Farrar Straus Giroux,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611928161l/421._SY475_.jpg
422,A Book of Common Prayer,Joan Didion,3.8,679754865,9.78E+12,eng,272,2962,255,4/11/1995,Vintage International,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388358704l/422.jpg
423,Where I Was From,Joan Didion,3.86,679752862,9.78E+12,eng,240,2842,292,9/14/2004,Vintage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611917554l/423._SY475_.jpg
424,Slouching Towards Bethlehem,Joan Didion,4.21,374521727,9.78E+12,eng,238,26934,1825,10/1/1990,Farrar Straus Giroux,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611927558l/424._SY475_.jpg
425,Democracy,Joan Didion,3.81,679754857,9.78E+12,en-US,234,2070,169,4/25/1995,Vintage International,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388329269l/425.jpg
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.5,307264874,9.78E+12,eng,1122,1564,108,10/17/2006,Everyman's Library,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472426190l/426._SY475_.jpg
428,Play It As It Lays,Joan Didion/David Thomson,3.87,374529949,9.78E+12,eng,231,23656,1706,11/15/2005,Farrar  Straus and Giroux,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611916261l/428._SY475_.jpg
431,The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,3.89,143039830,9.78E+12,eng,308,43200,1873,3/28/2006,Penguin Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924429l/431.jpg
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,140097317,9.78E+12,eng,203,12410,734,4/7/1987,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309986722l/432.jpg
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9.78E+12,eng,96,3672,195,7/7/1987,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529501564l/434.jpg
435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,940650762,9.78E+12,eng,179,2998,164,11/1/1986,Sun and Moon Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1662818703l/435._SY475_.jpg
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon/Preston B. Nichols/Nina Helms,3.89,963188925,9.78E+12,eng,256,74,2,1/1/1995,Sky Books (NY),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388468086l/444.jpg
446,The Brooklyn Follies,Paul Auster,3.84,312426232,9.78E+12,eng,306,17977,1157,10/17/2006,Picador,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388285831l/446.jpg
447,Moon Palace,Paul Auster,3.94,140115854,9.78E+12,eng,320,16099,503,4/1/1990,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390616212l/447.jpg
453,The Music of Chance,Paul Auster,3.9,140154078,9.78E+12,en-US,217,361,36,12/1/1991,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388847849l/453.jpg
454,Travels in the Scriptorium,Paul Auster,3.23,805081453,9.78E+12,eng,145,6688,562,1/23/2007,Henry Holt & Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436395511l/454._SY475_.jpg
456,Leviathan,Paul Auster,3.96,140178139,9.78E+12,eng,275,11744,443,9/1/1993,Penguin Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388371291l/456.jpg
463,The Red Notebook: True Stories,Paul Auster,3.77,811214982,9.78E+12,eng,104,2390,120,6/17/2002,New Directions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390681139l/463.jpg
466,Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,2742741461,9.78E+12,fre,1075,21,1,11/7/2002,Actes Sud,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156917479l/466.jpg
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,143036556,9.78E+12,eng,608,52522,2780,12/27/2005,Penguin Books Ltd. (London),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441419222l/475._SY475_.jpg
476,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.4,446579785,9.78E+12,en-US,211,213,26,2/1/2006,Business Plus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439941334l/476._SY475_.jpg
